tri_in_squ	9	2.287	3	4
tri_in_squ	10	2.377	3	4
tri_in_squ	11	2.490	3	4
tri_in_squ	12	2.558	3	4
tri_in_squ	13	2.595	3	4
tri_in_squ	14	2.726	3	4
tri_in_squ	15	2.82989	3	4
tri_in_squ	16	2.9000	3	4
tri_in_squ	17	2.982	3	4
tri_in_squ	18	3.051	3	4
tri_in_squ	19	3.12929	3	4
tri_in_squ	20	3.2305	3	4
tri_in_squ	21	3.31102	3	4
tri_in_squ	22	3.3757	3	4
tri_in_squ	23	3.4311	3	4
tri_in_squ	24	3.46780	3	4
tri_in_squ	25	3.537	3	4
tri_in_squ	26	3.575	3	4
tri_in_squ	27	3.6726	3	4
tri_in_squ	28	3.75707	3	4
tri_in_squ	29	3.81711	3	4
tri_in_squ	30	3.86619	3	4
tri_in_squ	31	3.93107	3	4
tri_in_squ	32	3.97880	3	4
tri_in_squ	33	4.05164	3	4
tri_in_squ	34	4.09088	3	4
tri_in_squ	35	4.14123	3	4
tri_in_squ	36	4.20791	3	4
tri_in_squ	37	4.26880	3	4
tri_in_squ	38	4.32018	3	4
tri_in_squ	39	4.36792	3	4
tri_in_squ	40	4.41058	3	4
tri_in_squ	41	4.46446	3	4
tri_in_squ	42	4.51177	3	4
tri_in_squ	43	4.55035	3	4
tri_in_squ	44	4.60023	3	4
tri_in_squ	45	4.67749	3	4
tri_in_squ	46	4.72965	3	4
tri_in_squ	47	4.78204	3	4
tri_in_squ	48	4.82632	3	4
tri_in_tri	5	2.732	3	3
tri_in_tri	6	2.977	3	3
tri_in_tri	10	3.5	3	3
tri_in_tri	11	3.722	3	3
tri_in_tri	12	3.879	3	3
tri_in_tri	13	3.992	3	3
tri_in_tri	17	4.465	3	3
tri_in_tri	18	4.5	3	3
tri_in_tri	19	4.666	3	3
tri_in_tri	20	4.861	3	3
tri_in_tri	21	4.923	3	3
tri_in_tri	22	4.996	3	3
tri_in_tri	26	5.406	3	3
tri_in_tri	27	5.5	3	3
tri_in_tri	28	5.5	3	3
tri_in_tri	29	5.666	3	3
tri_in_tri	30	5.75	3	3
tri_in_tri	31	5.90766	3	3
tri_in_tri	32	5.94593	3	3
tri_in_tri	33	5.99759	3	3
tri_in_tri	37	6.333	3	3
tri_in_tri	38	6.42823	3	3
tri_in_tri	39	6.5	3	3
tri_in_tri	40	6.5	3	3
tri_in_tri	41	6.666	3	3
tri_in_tri	42	6.75	3	3
tri_in_tri	43	6.8	3	3
tri_in_tri	44	6.93076	3	3
tri_in_tri	45	6.95922	3	3
tri_in_tri	46	6.99837	3	3
tri_in_tri	50	7.32732	3	3
